¿Con qué país delimita Turkmenistan?,Geografía,Kirguinistan,Uzbequistan,Mongolia,Síria,
¿En qué año se perpetró la matanza de My Lai ?,Historia,1955,1968,1974,1975
¿Qué Emperador Romano estuvo más años en el poder ?,Historia
,Octavio Augusto ,Vespasiano,Claudio,Adriano 
¿Qué heroína de la Guerra de la Independencia Española murió en Ceuta?,Historia
,Agustina de Aragón ,Manuela Malasaña ,Mariana Pineda ,María Cristina 
¿En qué siglo termina la Edad Media?,Historia,XIII,XIV,XV,XVI
¿En qué año subió Bismarck al poder ? ,Historia,1921,1862,1871,1857
¿A qué criatura atribuían los pilotos ingleses las fallas de sus aviones durante la Segunda Guerra Mundial ?,Historia
,A los erdzwerge,A los gremlins,A los duendes ,A los leprechauns
¿En qué siglo Europa conquistó Australia?,Historia,XII,XIV,XVI,XVII
¿Cuáles son los principios del Derecho?,Historia,Igualdad y Seguridad,Equidad y Justicia,Seguridad y Rectitud,Legalidad y Justicia
¿Quién fue Bobby Fischer?,Historia,Un futbolista histórico,Una leyenda del ajedrez,El inventor del Fisch,Un filósofo norteamericano
¿Qué francés fue gillotinado por Robespierre durante la Revolución Francesa?,Historia,Luis XVI,Luis XIV ,Carlos X ,Ninguno 
¿Cómo se llama la casilla del centinela?,Historia,Casita,Garita,Pecera,Cabina
¿Quién es el sucesor directo de Juan Carlos I?,Historia,Leticia Ortiz,Felipe VI,Infanta Leonor,Infanta Sofía
¿Qué nombre recibían las mayores circunscripciones políticas y administrativas en la América dominada por España?,Historia,Virreinato,Sedes,Centros ,Subreinados 
El cristianismo y el islaismo son las religiones más extendidas en el mundo. ¿Cuál es la siguiente?,Historia,El budismo,El hinduísmo,Las religiones indígenas,La religión tradicional china
¿Cuántos meses duró la Batalla de Moscú, que tuvo lugar durante la Segunda Guerra Mundial?,Historia,Tres,Cuatro,Cinco ,Seis 
¿En qué idioma se escribió el antiguo testamento por primera vez?,Historia,Hebreo,Griego,Latín,Jesuíta
¿Quién recibió en 2009 el Premio Nobel de la Paz?,Historia,Barack Obama,Bill Clinton,Homer Simpson,Michelle Obama
¿Cuál de estas afirmaciones sobre Buenaventura Durruti no es cierta?,Historia,Murió al comienzo de la Guerra Civil Española,Atracó el Banco de España en 1923,Militó en la CNT,Todas son ciertas
¿Según el griego, qué significa el nombre "Mesopotamia"?,Historia,Ciudad con poderío,Arriba de los Ríos,Díos del Río,Entre Ríos
¿Cómo se llama la actual presidenta de Costa Rica?,Historia,Cristina Fernández de Kirchner,Isabel Martínez de Perón,Laura Chinchilla,Michelle Bachelet
¿Qué universidad cumplió 125 años en 2011?,Historia,Deusto,Harvard ,Oxford,UEM
¿Qué científico alemán trabajó NASA?,Historia,Wernher von Braun,Claus von Stauffenberg ,Joachim von Ribbentrop,Ninguno de ellos
¿En qué ciudad se proclamó la primera constitución liberal de España en 1812?,Historia,Madrid ,San Fernando,Cádiz ,Ninguna es correcta
¿En qué año empezó la Guerra del Golfo Pérsico?,Historia,1985,1990,1995,1999
¿Durante qué años reinó de forma impuesta en España José Bonaparte?,Historia,Desde 1798 a 1810,Desde 1808 a 1813,Desde 1801 a 1805,Desde 1801 a 1812
¿En qué guerra se hundieron los buques Sheffiel y Coventry?,Historia,Primera Guerra Mundial,Malvinas,Segunda Guerra Mundial,Guerra de Independencia de EEUU
¿Cuál fue el primer trayecto en tren en España?,Historia,Madrid - Barcelona,Madrid - Aranjuez,Barcelona - Mataró,Madrid - Alicante
¿Con qué partido gobierna el PSOE en la Junta de Andalucía?,Historia,Partido Andalucista,UPYD,Izquierda Unida,Partido Popular
¿Qué significan las siglas FARC?,Historia,Federación Artistica Realista de Cuenta,Fuerzas Armadas Revolucionarias de Colombia,Fortaleza Armada Rudimentaria Cordillera,Fiscalía Alemana Radical de Colonia
¿En qué año se fabricó el famoso Ford T?,Historia,1908,1901 ,1904,1911
¿En qué ciudad española tuvo lugar el motín de Godoy?,Historia,Teruel,Granada,Aranjuez,Madrid
¿Qué guerrero castellano ganó una batalla después de muerto?,Historia,Jaime I,El Cid,Arturo,Pelayo
¿De qué conflicto formó parte la Guerra de Invierno entre Finlandia y la URSS?,Historia,Segunda Guerra Mundial,Guerra de Crimea,Primera Guerra Mundial,Guerra Ruso-Japonesa
¿Quién fue la primera persona en asumir el título de Emperador de Rusia?,Historia,El título nunca existió,Iván el Terrible,Nicolás II,Pedro el Grande
¿En qué año sucedió el Accidente de Chernóbil?,Historia,1988,1987,1986,1985
¿De dónde era Francisco Franco?,Historia,Ferrol,Madrid,Valladolid,Vigo
¿En qué año fué el último enfrentamiento bélico por las Islas Malvinas entre Argentina e Inglaterra?,Historia,1985,1982,1990,1976
¿Cúantos libros tiene el pentateuco?,Historia,5,24,66,48
¿En qué período de tiempo se derarrolló la dictadura franquista en España?,Historia,1936-1958,1939-1962,1939-1975,1945-1975
¿Quién invitó el teléfono?,Historia,Boyle,Pascal,Bell,Newton
¿Qué fuerte tomaron las tropas mexicanas en 1836 tras trece días de asedio?,Historia,El Fortín,El Fuerte,El Álamo,El Olmedo
¿Qué evento histórico da comienzo a la Edad Contemporánea?,Historia,La Guerra de los 100 años,Guerra de Independencia,La Revolución Francesa,La caída del Imperio Romano de Occidente
La toma de Granada fue en el año...,Historia,1823,1492,1465,1922
¿Qué plaga mató a un cuarto, o incluso a un tercio, de la población Europea de 1347 a 1352?,Historia,Muerte Amarilla,Peste Negra,Muerte Dorada,Muerte Blanca
¿Cuál de estos países no ha invadido nunca el Reino Unido?,Historia,Malta,India,Bolivia,Jamaica
¿En qué año fue asesinado Robert Kennedy, hermano del presidente John F. Kennedy?,Historia,1960,1965,1968,1970
¿Quién fue el presidente del gobierno español entre 1983 y 1996?,Historia,Adolfo Suárez,José María Aznar,Leopoldo Calvo Sotelo,Felipe González
¿Cómo se llama la división política que se produce en al-Andalus en 1031?,Historia,Reinos de trafalgar,Expulsión arábica,Reinos de taifas,Separación arábica
¿Qué sitio mexicano es considerado una de las Nuevas 7 Maravillas del mundo?,Historia,Chichen Itza,La piramide del Sol,San Juan de Ulua,El Tepozteco
¿Cómo se llamó la primera oveja clonada?,Historia,Dolly,Kelly,Polly,Sally
¿En qué ciudad se encuentra el único faro romano en funcionamiento del mundo?,Historia,A Coruña,Barcelona,Cádiz,Nueva York
¿Quién fue Atila?,Historia,El Rey de los Rusos,El Rey de los Germanos,El Líder de los Hunos,El Rey de los Eslavos
¿En qué fecha tomó Fidel Castro La Habana?,Historia,1955,1959,1973,1975
¿Qué explorador, cuyos restos momificados se exihibieron en Perú, fue asesinado por sus propios hombres?,Historia,Francisco Pizarro,Vasco Núñez de Balboa,Hernán Cortés,Cristóbal Colón
¿Qué ciudad italiana se construyó sobre varias islas, de modo que sus habitantes estuvieran a salvo de Atila?,Historia,Milán,Nápoles,Venecia,Florencia
¿Quién es el dios de la guerra?,Historia,Zeus,Poseidon,Ares,Ades
14 La fiebre del oro fue un período de migraciones hacia áreas rurales para explorar oro. ¿Dónde se produjo las más famosa?,Historia,Louisiana,California,Nuevo México,Minnesota
¿La guerra de los cien años entre que países se d?,Historia,España-Italia,Alemania-Rusia,Francia-Inglaterra,Francia-Holanda
¿Cuántos días dura la festividad de Hanukkah?,Historia,3,365,5,8
¿A quién mató el anarquista Angiolillo?,Historia,Cánovas del Castillo,Práxedes Mateo Sagasta,Francisco Silvela,José Canalejas
¿Quién fue el más famoso valido rey Felipe IV en España?,Historia,Conde Godo,Juan XXIII,Duque de Alba,Conde Duque de Olivares
¿Cuál de los siguientes ex presidentes de Estados Unidos NO era republicano?,Historia,Richard Nixon,Ronald Reagan,Theodore Roosevelt,Jimmy Carter
¿Qué evento marca el fun de la prehistoria?,Historia,El trabajo con metales,El uso de herramientas,La escritura,La agricultura
¿En qué fecha se produjo la Declaración de Independencia de los Estados Unidos?,Historia,7 julio,4 junio,2 enero,4 julio
¿Qué significan las siglas RENFE?,Historia,Red eléctrica española,Red nacional electrónica,Red de carreteras españolas,Red nacional de ferrocarriles españoles
¿Cómo se lo apodaba al ex presidente argentino Nestor Carlos Kirchner?,Historia,El pez,El pájaro,El cocodrilo,El pingüino
¿De qué color eran los permisos de conducir en España en el año 2003?,Historia,Rosa,Blanco,Verde,Azul
¿Qué país cifraba sus mensajes con la máquina Enigma?,Historia,Estados Unidos,Alemania,Gran Bretaña,Rusia
¿Quién fue el primer presidente de los Estados Unidos?,Historia,George Washington,John Adams,Warren G. Harding,Abraham Lincoln
¿Quién fue el primer rey de Roma, según la tradición romana?,Historia,Rómulo,Julio César,Augusto,Remo
¿Por culpa de qué metal los romanos sufrían enfermedades muy frecuentemente?,Historia,Oro,Hierro,Cobre,Plomo
¿Durante los Juicios de Núeremberg se juzgó a los dirigentes, colaboradores y responsables de qué régimen?,Historia,Del nacionalismo alemán,Del franquismo español,Del fascismo italiano,Del stalinismo ruso
¿Qué hay en el centro de la bandera de Canadá?,Historia,Una flor,Un ciervo,No hay nada,Una hoja
¿Qué imperio conquistó Hernán Cortés?,Historia,El inca,El maya,El azteca,El tolteca
¿Qué día cayeron las torres gemelas de Estados Unidos?,Historia,Nunca cayeron,11/9/2001,20/05/2002,30/9/2001
¿Quién fue uno de los promotores de la primera línea regular de ferrocarril de la Península Ibérica?,Historia,Damià Campeny Estrany,Francisco Cambó Batlle,Eusebi Güell Bacilagupi,Miquel Biada Bunyol
¿Cuándo fue la batalla de las Navas de Tolosa?,Historia,1212,2121,2211,1122
¿Quién dijo la famosa frase "La suerte está echada"?,Historia,Octavio Augusto,Dante,Julio César,Calígula
¿Qué emperador romano pronunció la frase 'Sigo vivo' mientras estaba siendo asesinado?,Historia,Augusto,Tiberio,Calígula,Nerón
¿En qué ciudad se promulgó la constitución de 1821?,Historia,Sevilla,Madrid,Toledo,Cádiz
¿Cómo se llamaba el prisionero que fue liberado por Pilato en lugar de Jesús?,Historia,Barrabás,Judas,José de Arimatea,Jordi Hurtado
¿Quién fue Luís XIV?,Historia,Rey de Inglaterra,Rey de Alemania,Rey de España,Rey de Francia
¿En que año murió el ex mandatorio Hugo Chávez?,Historia,2013,2011,2012,No ha muerto
¿Qué asociación estadounidense se dedicaba a asesinar a las personas de raza negra?,Historia,Ku Klux Klan,Asociación del Rifle,Klan 235,Klan 333
¿Cómo murió Cuauhtémoc, último rey azteca?,Historia,De pena,Ahogado,Enfermedad,Ejecutado por los españoles
¿Qué día se celebra la Independencia de República Dominicana?,Historia,26 de enero,4 de junio,27 de febrero,18 de marzo
¿En qué año comenzó la revolución francesa?,Historia,1679,1782,1699,1789
¿Cómo se llama el burro de Sancho Panza?,Historia,Rucio,Juan,Rocinante,Manolo
¿Qué emperador azteca reinaba a la llegada de Hernán Cortés a México?,Historia,Moctezuma Ilhuicamina,Cuitlahuac,Cuauhtémoc,Moctezuma Xocoyotzin
18Según el Libro Guiness de los récords, ¿cuánto tiempo duró la guerra más corta dela historia?,Historia,32 horas,45 minutos,1 mes,25 días
¿Qué rey de Aragón conquistó Valencia, Baleares y Murcia?,Historia,Alfonso X,Jaime I,Jaime II,Pío XII
¿Cuántos meses duró la batalla de Salingrado en la Segunda Guerra Mundial?,Historia,Seis meses,Un mes,Tres meses,Cuatro meses
¿Quiénes lucharon por el poder después de la muerte de Lenin?,Historia,Stalin y Kerinsky,Trotsky y Stalin,Trotsky y Putin,Vladimir y Kerinsky
¿Quién fue el autor de la frase "Puedo comprar a todos los hombre del mundo"?,Historia,Howard Hughes,Adolf Hitler,Enrique VIII,Alejandro Magno
¿Cómo derrotaron a Troya los Egeos?,Historia,Saqueando la ciudad,Subiendo sus grandes muerallas,Con el caballo de troya,Entrando por la puerta principal
¿Cuál fue el faraón que reinó durante 66 años en Egipto?,Historia,Anubis,Keops,Ramsés II,Tutankamón
¿Dónde vive Dalái Lama?,Historia,En Lhasa, la capital del Tíbet,En Dharamsala, India,En Pekín,En Calcuta
¿Qué ciudad quedó partida en dos tras la Segunda Guerra Mundial?,Historia,París,Ámsterdam,Berlín,Varsovia
¿En que año se descrubió la penicilina?,Historia,1932,1931,1928,1925
¿A qué bando se unió Asturias cuando se produjo el levantamiento con el que comenzó la Guerra Civil?,Historia,A ninguno,Sublevado,Republicano,Nacional
¿Cómo murió Moctezuma II?,Historia,Decapitado,Envenenado,De risa,Apedreado por su pueblo
¿A qué diosa está dedicado el Partenón?,Historia,Atenea,Afrodita,Hera,Psique
¿Cómo se llama la carta circular enviada por el Papa y dirigida a todos los obispos católicos del mundo?,Historia,Boletín de noticias,Encíclipa papal,Enunciación declarativa,Revista
¿Con qué nombre son conocidos los peleset, uno de los 'pueblos del mar' que invadieron Egipto?,Historia,Fenicios,Cartagineses,Filisteos,Godos
¿Durante qué guerra fue la bailarina de striptease Mata Hari condenada a muerte y ejecutada por espionaje?,Historia,Guerra de Vietnam,Primera Guerra Mundial,Segunda Guerra Mundial,Guerra de los 100 años
¿Cuándo se viaja por primera vez al espacio?,Historia,1966,1965,1974,1961
¿A quién se le atribuye la fase: "Vísteme despacio que estoy apurado."?,Historia,Arquímedes,Julio César,Napoleón Bonaparte,Ricardo "Corazón de León"
¿Qué país le regaló la Estarua dela Libertad a Nueva York?,Historia,Francia,Reino Unido,Italia,Irlanda
¿En qué año se produjo la Batalla de Lepanto?,Historia,1573,1571,1581,1575
¿Qué país NO sudamericano astuvo involucrado en la guerra del Pacífico?,Historia,Inglaterra,Alemania,Turquía,España
20La Edad de Piedra se divide en...,Historia,Paleolítico, Mesolítico y Neolítico,Neolítico y Mesolítico,Paleolítico, Neolítico y Edad de los Metales,Edad de Bronce y Neolítico
¿En qué año Francia se convirtió en República?,Historia,1792,1789,1830,1810
¿Quién inventó la imprenta?,Historia,Imprento,Napoleón,Gutenberg,Cervantes
¿Cómo se llamaba el caballo de Alejandro Magno?,Historia,Bucéfalo,Babieca,Mr Ed,Rocinante
¿Qué gran imperio fue el primero en abolir oficialmente la esclavitud?,Historia,Británico,Español,Otomano,Francés
¿Cómo pasó a llamarse el Imperio Austríaco tras la revolución de 1848?,Historia,Imperio Austrohungaro,Sacro Imperio Germánico,Alemania,Austria
¿Cuál fue la principal causa de la Guerra Fría?,Historia,Las ideologías políticas,Neocolonialismo,El Muro de Berlín,El estancamiento económico
¿Cuándo fue la guerra de África?,Historia,De 1859 y 1860,De 1930 a 1936,De 1756 a 1757,De 1936 a 1940
¿Qué país dominó Indochina durante la época del imperialismo colonial?,Historia,Inglaterra,Portugal,Alemania,Francia
¿Qué gran líder militar gobernó Francia luego de que sucediera la Revolución Francesa?,Historia,Fernando III,Carlo Magno,Luis XVI,Napoleón
¿Cómo es llamado el Peleolítico?,Historia,Época de Santo Paleo,Piedra Nueva,Piedra Antigua,Ninguna es correcta
¿Qué ciudad fue capital de España en el siglo 17?,Historia,Jaén,Salamanca,Oviedo,Valladolid
¿Qué territorio fue conquistado por el general romano Julio César?,Historia,Galia,Dacia,Germania,Hispania
¿Cuál fue el nombre que los romanos le dieron a la Gran Bretaña?,Historia,Britanius,Northumbria,Caledonia,Britannia
¿Cuál es la finca más famosa del narcotraficante Pablo Escobar?,Historia,Nápoles,La Acalusa,La Bonita,Ninguna de las anteriores
¿Qué país comenzó la Segunda Guerra Mundial?,Historia,Italia,Alemania,Rusia,E.U.A.
¿Qué ciudad española era llamada Augusta Emerita en la antigüedad?,Historia,Zaragoza,Madrid,Mérida,Barcelona
¿Qué le fue devuelto a China el 1º de Julio de 1997?,Historia,El dizi,Estatua del dragón,Hong Kong,Tibet
¿Qué caudillo venció a los musulmanes en la batalla de Covadonga?,Historia,Ordoño,Carlos I,Don Pelayo,Rey Aurelio
¿Cómo se llama el co-fundador de Apple Inc?,Historia,Bill Gates,Mike Anderson,Stephen Wozniak,Allen Fitner
¿De qué civilización es la zona arqueológica Uxmal?,Historia,Egipcios,Aztecas,Mayas,Olmecas
¿Por cuánto vendió Rusia a Alaska a los Estados Unidos?,Historia,Alrededor de 240 mil dólares,Alrededor de 2 millones de dólares,Alrededor de 4 millones de dólares,Alrededor de 7,2 millones de dólares
¿A qué país fue enviada la División Azul?,Historia,Alemania,Estados Unidos,URSS,Polonia
¿Cómo se decía en latin la famosa expresión "La suerte está echada"?,Historia,Animus iocandi,Alea iacta est,Ante omnia,No tiene traducción
¿Cómo era conocido también el faraón Akenatón, por adorar a un solo dios?,Historia,El feo,El ateo,El loco,El hereje
¿Quién dijo la frase "miente, miente que algo quedará"?,Historia,Adolf Hitler,Joseph Goebbels,J.F. Kennedy,Marcelo Tinelli
¿Cuál era considerado como "el Papa viajero"?,Historia,Benedicto XVI,Ninguna de las anteriores es correcta,Leoncio II,Juan Pablo II
¿Qué país reconoció Italia a través de los Pactos de Letrán de 1929?,Historia,Letrán,La Alemania nazi,La Unión Soviética,La Ciudad del Vaticano
¿Qué famoso líder soviético dijo la frase "todo el poder a los soviets"?,Historia,Lósif Stalin,Vladimir Lenin,Mijail Gorvachov,Georgi Malenkov
¿En la antigua grecia, como participaban en los juegos olímpicos?,Historia,Con una tunica blanca,Con unos taparrabos,Desnudos,En chandal
¿Quién es el dios del rayo según la mitilogía griega?,Historia,Poseidon,Zeus,Hades,Ares
¿Cuál es la ideología opositora del Comunismo?,Historia,Capitalismo,Socialismo,Totalitarismo,Autoritarismo
¿Cuándo se celebra la navidad?,Historia,19 de noviembre,12 de enero,25 de diciembre,Ninguna es correcta
¿Cuándo se produjo la Batalla de Las Piedras?,Historia,1811,1825,1830,1878
¿Qué título recibe Francisco Franco en Enero de 1938 en la línea del Duce o del Führer?,Historia,Despota,Canciller,Supremo,Caudillo
¿A qué pueblo derrotó Julio César?,Historia,Egipcios,Todas las respuestas son correctas,Lusitanos,Galos
¿Cuál era el nombre de Franco?,Historia,Francisco,Rodrigo,Ninguna de las anteriores,José
¿A qué representan las K de un juego de naipes?,Historia,A los cuatro grandes reyes,A los cuatro mosqueteros,A los cuatro elementos,A los cuatro continentes
¿Qué animal tentó a Adán y Eva a comerse la manzana?,Historia,Mono,Cabra,Elefante,Serpiente
¿Cuál es la comida típica madrileña?,Historia,La paella,El pulpo,Almejas,El cocido
¿Dónde nació Mahatma Gandhi?,Historia,Irak,Congo,Egipto,India
¿Qué civilización antigua tenía faraones como gobernantes?,Historia,Roma,China,India,Egipto
