¿Dónde desemboca el río Ebro?,Geografía,Océano Atlántico,Estrecho de Gibraltar,#Mar Mediterraneo,Golfo de Vizcaya
¿Con qué objeto se asocia a Italia visualmente?,Geografía,Una jarra de vino,#Una bota,Una barra de pan,Un gorro
¿Qué océano baña el Cuerno de África?,Geografía,#El Índico,El Atlántico,Ambos,Ninguno
¿En qué se dividen los pesos argentinos?,Geografía,En céntimos,#En centavos,En peniques,Ninguna es correcta
¿Cuál es la capital de Georgia?,Geografía,#Tiflis,Jesuralén,Zagreb,Riad
¿Cuál de estas provincias NO tiene costa?,Geografía,#Toledo,Lugo,Girona,Huelva
¿Dónde se encuentra la isla de Koh Samui?,Geografía,#Tailandia,India,Camboya,Vietnam
¿Cuál es la capital de Noruega?,Geografía,Bergen,#Oslo,Estocolmo,Helsinki
¿De dónde es típica la fabada?,Geografía,Galicia,Cataluña,Andalucía,#Asturias
¿En qué continente se encuentra el país de Irak?,Geografía,Oceanía,América,Europa,#Asia
¿Que país no forma parte de la U.E.?,Geografía,Suecia,#Suiza,Croacia,Portugal
¿En qué país se ubica el desierto de Atacama?,Geografía,Colombia,Perú,Bolivia,#Chile
¿Dónde está el Parque "Los picos de Europa"?,Geografía,En los Montes de León,#En la Cordillera Cantábrica,En los Pirineos,En el Macizo Galaico
¿A qué país pertenecen las Islas Feroe?,Geografía,#Dinamarca,Noruega,Finlandia,Islandia
¿En qué país está la Costa Azul?,Geografía,#Francia,Italia,España,Todas son correctas
¿Qué volcán destruyó la ciudad italiana de Pompeya?,Geografía,Stromboli,Etna,#Vesubio,Ninguno
¿En qué provincia de Argentina se encuentra el obelisco?,Geografía,Córdoba,San Luís,#Buenos Aires,Salta
¿Cuál fue la primer capital de Costa Rica?,Geografía,Alajuela,San José,#Cartago,Heredia
¿Cuál es la capital de Uruguay?,Geografía,#Montevideo,Punta del Este,Asunción,Ciudad de Uruguay
¿En qué provincia española está situado el desierto de Tabernas?,Geografía,Alicante,Murcia,Albacete,#Almeria
¿Cuál es el área urbana más poblada de la India?,Geografía,#Bombay,Calcuta,Nueva Delhi,Ninguna es correcta
¿En qué ciudad se encuentra el distrito de Chamberi?,Geografía,Barcelona,Paris,#Madrid,Vigo
¿En qué ciudad de Chile se realiza el festival de la Canción más importante de Latinoamérica?,Geografía,Santiago,#Viña del Mar,Concepción,Los Ángeles
¿Con cuál de los siguientes países NO limita Colombia?,Geografía,Venezuela,Brasil,#Guyana,Ecuador
¿Dónde se encuentra el río Nilo?,Geografía,En Europa,En América,#En África,En Asia
¿Cuál es la capital de Nueva Zelanda?,Geografía,Camberra,#Wellington,Sidney,Antananaribe
¿Cuál es la capital de la comunidad de Castilla-La Mancha?,Geografía,Ciudad Real,#Toledo,Guadalajara,Albacete
¿Cómo se llama el mar donde se ubica Puerto Rico y Rep. Dominicana?,Geografía,#Mar Caribe,Mar Índico,Mar de Bering,Mar Caspio
¿Dónde se encuentra la Cueva del Milodón?,Geografía,#Chile,Argentina,Escocia,Grecia
¿Dónde está el Cabo de Gata?,Geografía,#España,Portugal,Francia,Italia
¿A qué ciudad argentina se la llama 'La Feliz'?,Geografía,#Mar del Plata,Necochea,Santa Clara,Villa Gesell
¿Cuál es el código internacional para Irak?,Geografía,IK,#IQ,IA,IR
¿Qué es el Tsingy de Bemaraha de Madagascar?,Geografía,#Un bosque de piedras,Un desierto,Un volcán,Un acantilado
¿A qué país pertenece la Isla Margarita?,Geografía,Brasil,#Venezuela,Cuba,Mexico
¿Qué país tiene el código AO?,Geografía,Andorra,#Angola,Aruba,Antigua y Barbuda
¿En dónde nace el famoso río Nilo?,Geografía,#Lago Victoria,Mar Mediterráneo,Lago Alberto,Lago Eduardo
¿De qué isla comparen las jurisdición Francia y España?,Geografía,La isla de Montpellier,La isla de Boira,#La isla de los Faisanes,La isla de Yves
¿Cómo se llama el presidente de la Repúclica del Ecuador?,Geografía,#Rafael Correa,Evo Morales,Hugo Chávez,Fidel Castro
¿De qué continente es originario el cacao?,Geografía,#América,Ocanía,África,Asia
¿Qué país tiene más territorio en la Amazonía?,Geografía,#Brasil,Argentina y Venezuela,Perú,Ecuador
¿De dónde es el queso D.O. Idiazabal?,Geografía,Asturias,Burgos,#Gipuzkoa,La Rioja
¿Dónde se encuentra la villa portuaria más antigua de Francia?,Geografía,Cannes,Bordeux,#Marseille,Saint-Malo
¿En qué continente se encuentra situado el río Tigris?,Geografía,América del Sur,África,#Asia,América del Norte
¿A qué continente pertenece Ecuador?,Geografía,Europa,#América,Asia,África
¿En qué continente apareció el Ébola?,Geografía,En Europa,En Antártida,En Asia,#En África
¿En qué ciudad puedes visitar los jardines y el palacio del Generalife?,Geografía,Sevilla,Toledo,Madrid,#Granada
¿A qué continente pertenece Mongolia?,Geografía,Oceania,Europa,África,#Asia
¿En qué país se celebra la tomatina?,Geografía,Perú,Ecuador,Venezuela,#España
¿Cuál es la capital de Croacia?,Geografía,Sarajevo,Dubrovnik,Split,#Zagreb
¿En qué hemisferio está Groenlandia?,Geografía,#Norte,Oeste,Sur,Ninguno
¿Cuál es la capital de Madagascar?,Geografía,Florida,Granada,Bangkok,#Antananarivo
¿Que país es el mayor productor de leche del mundo?,Geografía,China,Brasil,#India,Canadá
¿Dónde tuvo lugar la Expo 2008?,Geografía,#Zaragoza,Madrid,Sevilla,Barcelona
¿A qué continente pertenece Islandia?,Geografía,#Europa,América,Asia,Polo Norte
¿Cómo se les llama a los habitantes de Huelva?,Geografía,Huelvanos,Olcaños,#Onubenses,Gambores
¿Dónde se encuentra Irak?,Geografía,África,Europa,#Asia,América
¿Dónde se encuentra la Conchinchina?,Geografía,China,Camboya,#Vietnam,No existe
¿De qué ciudad viene el equipo de fútbol Juventus?,Geografía,París,Madrid,#Turin,Nápoles
¿Cuál es el gentilicio de la provincia de Huelva (España)?,Geografía,Huelvano,#Onubense,Welbense,Huelvense
¿Cuál de estos ríos desemboca en el Mar Mediterráneo?,Geografía,Duero,Tajo,#Ebro,Guadalquivir
¿En qué país se encuentra la ciudad de Eindhoven?,Geografía,Eindhoven,#Holanda,Noruega,Dinamarca
¿Cómo se les dice a los nacidos en Cuba?,Geografía,Cubense,Cubino,#Cubano,Cubista
¿En qué país asiático se encuentra el tempo de Borobudur?,Geografía,Nepal,India,#Indonesia,China
¿En qué país se encuentra Oslo?,Geografía,#Noruega,Portugal,Gales,Ucrania
¿Con qué provincia no limita el País Vasco?,Geografía,Burgos,Cantabria,La Rioja,#Zaragoza
¿Cuál de los siguientes países no es de Europa?,Geografía,España,Italia,Francia,#Nigeria
¿Qué país no tiene costas?,Geografía,Argentina,Uruguay,#Bolivia,Brasil
¿En qué país europeo se encuentra la ciudad de Salisbury?,Geografía,Noruega,Irlanda,Islandia,#Inglaterra
¿Cuál es el idioma predominante en América?,Geografía,Portugués,Inglés,Francés,#Español
¿Dónde queda el país de Perú?,Geografía,Oceanía,África,Europa,#Sudamerica
¿En qué país se encuentra 'Cochabamba'?,Geografía,Perú,En el continente asiático,Colombia,#Bolivia
¿Qué país es famoso por su "October Fest"?,Geografía,Francia,Inglaterra,Estados Unidos,#Alemania
¿Cuál de estos países no es un país tropical?,Geografía,Madagascar,Perú,Filipinas,#Croacia
¿En qué país está Poitiers?,Geografía,#Francia,Bélgica,Canadá,Mongolia
¿Qué país es considerado "el país de los mil lagos"?,Geografía,#Finlandia,Suecia,Canadá,Egipto
¿Dónde se encuentra la región de Medio Oriente?,Geografía,#Entre Siria y la fontera Irán-Afganistán,En Yémen,En Kuwait,En Oman
¿En qué país se encuntra la ciudad de Atenas?,Geografía,#Grecia,Polinia,Italia,España
¿Cuál es el sexto país más grande el mundo?,Geografía,#Australia,México,Vaticano,Chile
¿Cúal estado se rige por una teocracia?,Geografía,#El Vaticano,Grecia,Arabia Saudí,Israel
¿Qué ciudad se conoce como "Ciudad Condal"?,Geografía,#Barcelona,Madrid,Cádiz,Sevilla
¿Cuántas estrellas tiene la bandera de China?,Geografía,#5,Ninguna es correcta,6,0
¿Cuál de los siguientes países considera a la vaca como un animal sagrado?,Geografía,#India,Arabia Saudí,Argentina,Oman
¿En qué país es típico el flamenco?,Geografía,#España,México,Chile,Francia
¿En qué país de sur América se habla portugués?,Geografía,#Brasil,Perú,Bolivia,Argentina
¿Cuál de los siguientes países tiene al subterráneo como uno de sus sistemas de transporte?,Geografía,#Argelia,Bolivia,Uruguay,Nueva Zelanda
¿Dónde se encuentra Panamá?,Geografía,#América Central,América Del Norte,América Del Sur,Otro continente
¿Cuál de estos países NO se encuentra ubicado en sudamerica?,Geografía,#Haiti,Ecuador,Colombia,Argentina
¿A qué isla pertenece la ciudad de Honolulu?,Geografía,#Hawai,Islas Filipinas,Australia,Groenlandia
¿Cómo se le conoce a los habitantes de Málaga?,Geografía,#Boquerones,Jureles,Sardinas,Calamares
¿A qué provincia pertenece Arenas de San Pedro?,Geografía,#Ávila,Salamanca,Segovia,Madrid
¿Cúal es el idioma tradicional en Bulgaria?,Geografía,#Búlgaro,Inglés,Francés,Alemán
¿En qué ciudad se encuentra el museo San Telmo?,Geografía,#Donostia,Madrid,Logroño,Salamanca
¿De que deporte es el kemari uno de los principales antecesores?,Deportes,#Fútbol,Ténis,Rugby,Karate
¿Cuál es el clásico rival del Flamengo (BRA)?,Deportes,#Corinthians,Palmeiras,Cruzeiro,São Paulo
¿Qué jugadora de hockey sobre césped ha ganado 7 veces el premio a la mejor jugadora del mundo de 2013?,Deportes,#Luciana Aymar,Natascha Keller,Alyson Annan,Maartje Paumen
¿Cuántas finales del mundo jugó la Selección Argentina de fútbol?,Deportes,Cinco,Seis,#Cuatro,Tres
¿Quién marcó el gol 3.500 en Liga del Atlético de Madrid?,Deportes,#Christian Vieri,Zinedine Zidane,Luka Modric,Adrián Escudero
¿Cuántos mangos por lado tiene el futbolín?,Deportes,Dos,Tres,#Cuatro,Cinco
¿Cuál es el estilo de natación más rápido?,Deportes,#Crol,Espalda,Mariposa,Pecho
¿Cuántos jugadores componen un equipo de rugby?,Deportes,11,12,#15,21
¿Cuántas puntas de cada color hay en un tablero de backgammon?,Deportes,Ocho,#Doce,Catorce,Dieciséis
¿En qué país se inventó el voleibol?,Deportes,Gran Bretaña,Francia,Rusia,#Estados Unidos
¿Cuál de las siguientes modalidades no forma parte del deporte rural vasco?,Deportes,Arrastre de piedra,Lanzamiento de fardo,Corte de troncos,#Desintegramiento de piedra
¿Dónde se jugará la Copa Mundial de Rugby en 2015?,Deportes,#Inglaterra,Australia,Escocia,Gales
¿Qué selección acumula mayor cantidad de expulsados en mundiales de fútbol?,Deportes,#Argentina,Brasil,Italia,Camerún
¿Quién inventó el arte marcial llamado Jeet Kune Do?,Deportes,David Carradine,#Bruce Lee,Kato Mimoko,Ninguna es correcta
¿De qué deporte es el longboard una de las modalidades?,Deportes,#Skateboard,Snowboard,Alpinismo,Surf
¿En qué deporte se destaca Jonny Wilkinson?,Deportes,#Rugby,Fútbol,Atletismo,Remo
¿De qué color es el cero en el cilindro de la ruleta?,Deportes,Blanco,Negro,Rojo,#Verde
¿A qué barrio porteño pertenece el club de fútbol San Lorenzo?,Deportes,#Boedo,La Boca,Liniers,Paternal
¿Cuánto pesa aproximadamente una bola de bolera?,Deportes,5 kilos y cuarto,Cuatro kilos y medio,#Siete kilos y cuarto,Ocho kilos y cuarto
¿Cuántos puntos vale un tiro libre encestado en baloncesto?,Deportes,#Uno,Dos,Tres,Depende
¿Cuál es el estadio de fútbol con mayor capacidad en América?,Deportes,#Estadio Azteca (México),Estadio Maracaná (Brasil),Estadio Monumentar (Argentina),Estadio Morumbi (Brasil)
¿Qué tipo de competición es el Giro de Italia?,Deportes,#Una carrera ciclista,Una competición de vela,Un maratón,Una carrera automovilística
¿Cuánto dura un partido de fútbol?,Deportes,#90 minutos,45 minutos,75 minutos,80 minutos
¿Cuál es el derbi más esperado en Andalucía?,Deportes,Real Madrid vs At. Madrid,Real Madrid vs Sevilla,#Betis vs Sevilla,Granada vs Málaga
¿Cómo se llama la zona de hierba rasa donde está ubicado el hoyo en golf?,Deportes,#Green,Esplanada,Campo,Terreno
¿Cuál de estos pilotos no es de F1?,Deportes,#Richard Petty,Fernando Alonso,Sebastian Vettel,Mark Webber
¿A qué tipo de billar se juega con más bolas?,Deportes,#Snooker,Bola 9,Billar español,Billar italiano
¿De qué nacionalidad es el entrenador de fútbol Tata Martino?,Deportes,Italia,#Argentina,España,Brasil
¿En cuál de estos deportes no hay árbitro?,Deportes,#Ultimate,Football,Basketball,Volleyball
¿Cuál es el país de origen del futbolista Lionel Messi?,Deportes,#Argentina,España,Brasil,Chile
¿Cómo se llama la cantera del FC Barcelona?,Deportes,El Chalet,#La Masía,La Fábrica,La Depuradora
¿Cuál de los siguientes es un truco de skate?,Deportes,Mollie,#Ollie,Clop,Superclop
Cuándo el árbitro de fútbol hace sonar su silbato a los 90 minutos ¿Qué significa?,Deportes,Medio tiempo,#Finalización del partido,Falta,Tarjeta
¿Quién ganó el mundial de fútbol del año 2002?,Deportes,Italia,España,#Brasil,Francia
¿A la selección de rugby de qué país se los conoce como Los Pumas?,Deportes,Sudáfrica,#Argentina,Australia,Gales
¿Cómo se llama el estadio del Universidad de Las Palmas?,Deportes,Pedro Escartín,Monumental,Los pajaricos,#Maspalomas
¿Qué país ganó el Mundial de balonmano en el año 2013?,Deportes,Francia,Croacia,#España,Serbia
¿En cuántos mundiales de fútbol participó la selección de Canadá?,Deportes,0,#1,3,5
¿Dónde se inventó el tenis de mesa?,Deportes,China,Japón,Korea del Sur,#Inglaterra
¿Qué jugador francés ha ganado un balón de oro mientras jugaba en Italia?,Deportes,#Zidane,Platini,Ribery,Maradona
¿Qué país es campeón del mundo de balonmano masculino del 2013?,Deportes,Hungria,Alemania,#España,Francia
¿Cómo se llama el primer sueco que jugó en el FC Barcelona?,Deportes,Zlatan Larsson,Henrik Ibrahimovic,#Henrik Larsson,Zlatan Ibrahimovic
¿De dónde viene el jugador Alexis Sánchez?,Deportes,India,España,#Chile,Moscú
¿Con qué sobrenombre apodó el Presidente de la FIFA a Cristiano Ronaldo?,Deportes,El Coloso,El Chulito,#El Comandante,O Rei
¿Quién quedó número 1 del mundo de tenis en 2008?,Deportes,#Rafael Nadal,Roger Federer,Novak Djokovic,Carlos Moyá
¿Cómo se llama el estadio del FCBarcelona?,Deportes,Santiago Bernabeu,#Camp Nou,La Masia,Barcelona Camp
¿Quién es el máximo goleador de la selección argentina de fútbol?,Deportes,#Batistuta,Maradona,Kempes,Caniggia
¿Cuál es el club de fútbol más antiguo de España?,Deportes,Athletic Club de Bilbao,F.C. Barcelona,Real Madrid,#Recreativo de Huelva
¿Cuánto dura un partido de balonmano?,Deportes,30 minutos,45 minutos,#60 minutos,90 minutos
¿Con qué apodo fue conocido el velocista Carl Lewis?,Deportes,El rayo,La chispa de Birmingham,La gacela negra,#El hijo del viento
¿Dónde apoyan los jinetes sus pies?,Deportes,Montura,Riendas,#Estribos,Baste
¿Con qué deporte relacionarías a Juan Antonio Flecha?,Deportes,Piragüismo,Fútbol,Atletismo,#Ciclismo
¿Qué gimnasta española ha disputado cuatro juegos Olímpicos?,Deportes,Carolina Rodríguez,Natalia García,Julia Usón,#Almudena Cid
¿Qué equipo de fútbol es de Cataluña?,Deportes,RCD Español,CE Europa,FC Barcelona,#Todos son correctos
¿Cómo apodaban a Emilio Butragueño?,Deportes,#El buitre,El mago,El halcón,El picha
¿En qué deporte destacó Joe DiMaggio?,Deportes,Fútbol,Boxeo,#Béisbol,Esquí
¿Quién ganó cuatro mundiales consecutivos de Fórmula 1?,Deportes,#Sebastian Vettel,Fernando Alonso,Lewis Hamilton,Kimi Raikkonen
¿Quién preside la UEFA actualmente?,Deportes,#Michel Platini,David Beckham,Alex Ferguson,Ángel María Villar
¿Cuántos cuadros tiene un tablero de ajedres?,Deportes,36,54,#64,81
¿Cómo se llama la liga española de balonmano?,Deportes,Liga Balonmano,Balonbal,Abobal,#Asobal
¿A qué jugador de fútbol le apodan 'El Apache'?,Deportes,Lionel Messi,Cristiano Ronaldo,Sergio Ramos,#Carlos Tévez
¿Qué país fue el ganador de baloncesto en los Juegos Olímpicos de Londres 2012?,Deportes,España,Japón,#Estados Unidos,Italia
¿Cuál fué el Mundial de fútbol que consagró a Diego Armando Maradona?,Deportes,Argentina'76,España'82,Italia'90,#México'86
¿A qué edad ganó su primer mundial de Fórmula 1 el automovilista español Fernando Alonso?,Deportes,38,#21,22,20
¿De qué tipo eran las 3 medallas conseguidas por Usain Bolt en los Juegos Olimpicos de Londres 2012?,Deportes,Plata,Bronce,#Oro,No consiguió ninguna
¿Qué numero llevó Raúl en el Real Madrid?,Deportes,5,10,98,#7
¿Cuál es el segundo apellido de Gerard Piqué?,Deportes,Ninguna es correcta,Vázquez,Sibina,#Bernabeu
¿Qué clase de peso en el boxeo está entre el peso gallo y el peso ligero?,Deportes,Peso ideal,Peso mosca,#Peso pluma,Sobrepeso
¿Cuántas cartas tiene una baraja inglesa?,Deportes,40,48,50,#52
¿Dónde nació el Rugby?,Deportes,Australia,Canadá,#Reino Unido,Alemania
¿En qué ciudad sudafricana ganó España su único mundial de fútbol?,Deportes,Ciudad del Cabo,#Johanesburgo,Pretoria,Bloemfontein
¿Cuántos títulos mundiales posee el motociclista Valentino Rossi?,Deportes,#Nueve,Dos,Cinco,Siete
¿Qué piloto español de Fórmula 1 tiene 2 mundiales ganados en su haber?,Deportes,Pedro Martínez de la Rosa,#Fernando Alonso,Felipe Massa,Luis Hamilton
¿A qué ex-jugador del Valencia c.f. se le conocía como " El Matador"?,Deportes,#Mario Alberto Kempes,Gaizka Mendieta,Claudio Lopez,Francisco Camarasa
¿Cuales son los equipos de fútbol de Sevilla?,Deportes,Selliva F.C y Málaga C.F,#R.Betis Balompié y Sevilla F.C,Cádiz C.F y R.Betis Balompié,Málaga C.F y Cádiz C.F
¿Quién tiró el segundo disparo más veloz del mundo?,Deportes,Miroslav Klose,Roberto Carlos,Cristiano Ronaldo,#Zlatan Ibrahimovic
¿Dónde se disputará el próximo Mundial de Fútbol 2014?,Deportes,#Brasil,Japón,Chile,Portugal
¿Cómo se llama el ex-jugador del F.C Barcelona apellidado Stoichkov?,Deportes,Risto,#Hristo,Cristo,Bristo
¿Cómo apodaban a Alfredo Di Stéfano?,Deportes,#La saeta rubia,La pulga,El minero,El crack
¿Qué arte marcial utiliza mayor porcentaje de extremidades inferiores?,Deportes,#Taekwondo,Judo,Karate,Boxeo
¿Cuál es la última cinta en las artes marciales?,Deportes,Roja,Blanca,Café,#Negra
¿Quién ganó dos veces tres campeonatos consecutivamente en la NBA?,Deportes,#Michael Jordan,Lebrón James,Brian Scalabrine,Bill Russel
¿Porqué deporte es conocido Max Biaggi?,Deportes,Waterpolo,#Motociclismo,Fútbol,Automovilismo
¿Qué país eligió como mascota a un leopardo llamado Zakumi cuando fue sede de la Copa del Mundo en 2010?,Deportes,Nigeria,Costa de Marfil,Kenia,#Sudáfrica
¿Quién fue el primer jugador español de baloncesto que disputó un partido en la NBA?,Deportes,Ricky Rubio,#Fernando Martín,Pau Gasol,Juan Carlos Navarro
¿Cuál de estos continentes acogió los Juegos Olímpicos de Verano al menos una vez en el siglo XX?,Deportes,Sudamérica,#Asia,África,Antártica
¿Cuál fue el subcampeón del mundial Corea-Japón 2002?,Deportes,Inglaterra,España,#Alemania,Brasil
¿Qué le arrojaba antiguamente un caballero a otro para desafiarlo en duelo?,Deportes,Sombrero,#Guante,Mirada,Dinero
¿En qué país tienes que estar para ver el clásico Peñarol-Nacional?,Deportes,México,Argentina,Palestina,#Uruguay
¿Quién ganó el Torneo de Maestros en Londres 2013?,Deportes,Rafael Nadal,Andy Murray,Roger Federer,#Novak Djokovic
¿Cuál de los siguientes futbolistas ha jugado más partidos con la selección española?,Deportes,#Iker Casillas,Raúl Gonzalez,Xavi Hernández,Fernando Hierro
¿Quién fue Balón de Oro europeo en 1993?,Deportes,Meho kodro,Gary Lineker,#Roberto Baggio,Diego Forlán
¿En qué equipo recaló Raúl González después de abandonar el Real Madrid?,Deportes,La Galaxy,F.C Barcelona,Manchester City,#Schalke 04
¿Cuál es la última prueba de decatlón?,Deportes,Natación,#1500 metros,Ciclismo,Maratón
¿En qué club de Italia jugó Diego Maradona?,Deportes,Juventus,Fiorentina,#Napoli,Roma
¿De qué colores es la camiseta del Atlético de Madrid?,Deportes,Blanco y verde,Azul y amarillo,Rojo y negro,#Rojo y blanco
¿Cuántos anillos ganó Michael Jordan durante su carrera profesional?,Deportes,2,#6,3,5
¿Cómo se llamaba la mascota del mundial Sudáfrica 2010?,Deportes,Carrie,Sergeimo,Sneipen,#Zakumi
¿Quién marcó el gol que le dio a España su primer Mundial de fútbol?,Deportes,Fernando Torres,Raúl González,#Andrés Iniesta,David Villa
¿Qué piloto de Fórmula 1 tiene el apodo de "Hombre de hielo"?,Deportes,Mika Häkkinen,Sebastián Vettel,Nigel Mansell,#Kimi Raikkönen
¿Qué equipo de liga española tiene el mayor número de ligas ganadas?,Deportes,FC Barcelona,Atlético de Madrid,#Real Madrid,Valencia
¿Cómo se llama el palo utilizado en hockey?,Deportes,Vara,Bate,#Stick,Stack
¿Qué fichaje del F.C. Barcelona ha sido el más barato y ala vez el más rentable de la historia?,Deportes,Luis Enrique,#Lionel Messi,David Villa,Cristiano Ronaldo
¿Qué revista concedía el Balón de Oro?,Deportes,#France Football,Marca,Guerin Sportivo,AS
¿Qué deporte profesional se relaciona con las siglas MLB?,Deportes,Badminton,#Baseball,Lacrosse,Baloncesto
¿Qué tirada necesitas en el parchís para sacar una ficha de casa?,Deportes,1,3,#5,6
¿Qué estadio de fútbol español fue el primero en tener asientos para los aficionados?,Deportes,Santiago Bernabeu,Anfield,Old Trafford,#Vicente Calderón
¿Cuál es el piloto de Fórmula 1 más joven en ganar 4 títulos mundiales?,Deportes,Michael Schumacher,Alain Prost,#Sebastián Vettel,Niki Lauda
¿Dónde serán los Juegos Olímpicos en 2016?,Deportes,Lyon,#Río de Janeiro,Sevilla,Londres
El FC Barcelona se fundó mediante un anuncio. ¿Dónde se publicó?,Deportes,En la radio,En la televisión,En un periódico,#En una revista
¿Cuántos ' three peat' (tres anillos NBA consecutivos) tiene Michael Jordan?,Deportes,#Dos,Ninguno,Tres,Uno
¿En qué año se fundó la Real Sociedad de Fútbol?,Deportes,1919,1900,#1909,1912
¿Cuántos anillos de la NBA ganó Michael Jordan?,Deportes,5,#6,7,4
¿En qué año se fundó el Real Madrid?,Deportes,1892,1900,#1902,1978
¿Con qué se premiaba a los campeones olímpicos de la antigüedad?,Deportes,Corona de espinas,#Corona de laurel,Medalla de latón,Medalla de estaño
¿Cuál es el deporte nacional de Japón?,Deportes,Judo,Béisbol,Tenis,#Sumo
¿Qué piloto de carreras murió en 2011?,Deportes,Hector Barberà,#Marco Simoncelli,Pablo Motos,Valentino Rossi
¿Cómo se llama el estadio del Bayern de Múnich?,Deportes,Bayern Arena,#Allianz Arena,Allianz Stadium,Olympique Stadium
¿Qué transporta un caddie en golf?,Deportes,Las pelotas,#Los palos,El césped,Los martinis
¿En qué deporte al aire libre gana el jugador que al final tiene los puntos más bajos?,Deportes,#Golf,Pesca con caña,Tiro con arco,Vela
¿Quién le metió el dedo en el ojo a Tito Vilanova en la Supercopa de España de fútbol 2011?,Deportes,Pep Guardiola,#José Mourinho,Alex Ferguson,Manuel Pellegrini
¿Cuántos jugadores tiene un equipo de futbol en el campo de juego?,Deportes,6,9,13,#11
¿Qué marca de raqueta usa Roger Federer?,Deportes,Artengo,Babolat,Head,#Wilson
¿A qué compositor griego se debe la partitura original del himno de los Juegos Olímpicos?,Deportes,Mitropoulos,Christou,Kostis Palamas,#Spirou Samara
¿Dónde se llevó a cabo el mundial de fútbol de 1962?,Deportes,Brasil,#Chile,México,Japón y Corea del Sur
¿Qué equipo de rugby hace una conocida danza antes de cada partido?,Deportes,Pumas,#All Blacks,Selección de Australia,Springboks
¿Cuál es el único balón de Oro nacido en España?,Deportes,Gento,#Luis Suárez,Raúl Gonzalez Blanco,Xavi Hernández
¿Dónde nació el lateral Roberto Carlos?,Deportes,Argentina,Uruguay,México,#Brasil
¿En qué ciudad del Mediterráneo tuvieron lugar las ediciones de la America's Cup 2011 y 2012?,Deportes,Barcelona,Marsella,Nápoles,#Valencia
¿Qué selección ganó la Copa Mundial de Fútbol Francia 98?,Deportes,#Francia,Brasil,Italia,Alemania
¿En qué deporte puedes hacer una "tacada"?,Deportes,#Billar,Ajedrez,Bolos,Dardos
¿Qué futbolista ha vestido mas veces la 'Roja'?,Deportes,Emilio Butragueño Santos,#Iker Casillas,Santillana,Xavi Alonso
¿A qué edad debutó Iker Casillas en el Real Madrid?,Deportes,#17,18,20,21
¿Cuál de los siguientes corredores de la Fórmula 1 falleció en 1994?,Deportes,#Ayrton Senna,Niki Lauda,Rubens Barichello,Alain Prost
¿A qué jugador apodan con "el chicharito"?,Deportes,#Javier Hernandez,Javier Aquino,Lionel Messi,Oribe Peralta
¿Cuál de estas no es una prueba de decatlón?,Deportes,Carrera de 1500m,#Maratón,Salto con pértiga,Lanzamiento de jabalina
¿Qué jugador fue expulsado del mundial de 1994 por doping positivo?,Deportes,Pelé,Messi,Batistuta,#Maradona
¿En qué mundial de fútbol ocurrió del famoso cabezazo de Zidane a Materazzi?,Deportes,Sudáfrica 2010,Francia 1998,Corea del Sur y Japón 2002,#Alemania 2006
¿En qué año debutó como entrenador Pep Guardiola en el FC Barcelona?,Deportes,2009,1999,2010,#2008
¿En qué club se formó Alfredo Di Stefano?,Deportes,#River Plate,River Turia,Real Madrid,Millonarios
¿Quién fue el 'Pichichi' de la liga española 2010/2011?,Deportes,#Cristiano Ronaldo,David Villa,Gonzalo Higuaín,Lionel Messi
¿Cuál es el equipo de fútbol más famoso de la ciudad italiana de Turín?,Deportes,#Juventus,Milán,Brescia,Lacio
¿Qué equipo de Segunda B llegó a la semifinal de la Copa del Rey 2011/2012?,Deportes,Guadalajara,#Mirandes,Real Oviedo,Numancia
¿Con qué deporte relacionarías a Christian Mayer?,Deportes,Tenis,#Ninguna es correcta,Fútbol,Natación
¿Qué entrenador no ha ganado nunca un Mundial de fútbol?,Deportes,Menotti,#Cruyff,Jaquet,Bilardo
¿Qué equipo de na NBA ha ganado más campeonatos?,Deportes,#Boston Celtics,Chicago Bulls,Los Ángeles Lakers,New York Knicks
¿Cuál de estos clubes de fútbol no ha ganado la Champions League?,Deportes,Milan,Manchester United,Bayern de Munich,#Arsenal
¿De qué ciudad es el Chelsea Football Club?,Deportes,Chelsea,#Londres,Fulham,Liverpool
¿Qué equipo no disputó la Eurocopa 2012?,Deportes,Portugal,#Macedonia,Rusia,España
¿Qué deporte practicaba Giacomo Agostini?,Deportes,Ciclismo,#Motociclismo,Automovilismo,Baloncesto
¿Qué deporte practica Rafael Nadal a nivel profesional?,Deportes,Volleyball,Basketball,#Tenis,Natación
¿Qué significan las siglas ACB?,Deportes,Asociación Comunitaria Básico,#Asociación de Clubes de Baloncesto,Asociación de Contratistas de Badajoz,Afiliación de Clubes de Balonmano
¿Qué país llama a su selección nacional de fútbol los 'Reggae Boyz?,Deportes,#Jamaica,Barbados,Bahamas,Cuba
En los Juego Olímpicos de Invierno se compite en luge. ¿Qué es luge?,Deportes,#Un trineo,Una pista de nieve horizontal,Una pista de patinaje,Un tipo de esquí especial
¿En qué deporte destacó Julio César Chávez?,Deportes,Béisbol,#Boxeo,Golf,Esquí
¿Dónde nació el tenista español Rafael Nadal?,Deportes,Valencia,Ibiza,#Mallorca,Gran Canaria
¿Qué entrenador de origen Argentino es conocido como el "cholo"?,Deportes,José Mourinho,Pep Guardiola,Luis Enrique,#Diego Pablo Simeone
